ID,Study ID,Reference,Grouping,Victim,Perpetrator,Route Victim,Route Perpetrator,Mechanism,Compartment,AUCR Avg,AUCR AvgType,AUCR Var,AUCR VarType,CmaxR Avg,CmaxR AvgType,CmaxR Var,CmaxR VarType,t_placebo_0,t_placebo_end,t_treatment_0,t_treatment_end,t Unit,R Dose correction factor,Comment,Dose,Dose free API,Dose Unit,Route,Times of Administration,Times Unit,Description,Comment Regimen,Administered form,Formulation type,Infusion duration [min],Water volume ingested for drug intake [mL],Comment on administration/formulation,Fasted/Fed state,Duration of fasting before drug administration [h],Duration of fasting after drug administration [h],Comment on food intake
17172,Kim 2018,https://pubmed.ncbi.nlm.nih.gov/18094221/,RIF-OHR-DDI,9-Hydroxyrisperidone,Rifampicin,PO,PO,,Plasma,0.60,,,,0.67,,,,0,30,109,139,h,1,AUCR and CmaxR derived from the digitized plasma profiles,600,,mg,PO,S0-T24-R7,h,QD,,rifampicin,,,,,,,,
17174,Mahatthanatrakul 2007,https://pubmed.ncbi.nlm.nih.gov/17381666/,RIF-RIS-DDI,Risperidone,Rifampicin,PO,PO,,Plasma,0.29,,,,0.50,,,,0,48,120,168,h,1,AUCR and CmaxR derived from the digitized plasma profiles,600,,mg,PO,S0-T24-R5,h,QD,,rifampicin,,,,,,,,
17176,Nakagami 2005,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1016/j.clpt.2005.03.009,VER-RIS-DDI,Risperidone,Verapamil,PO,PO,,Plasma,1.58,,,,1.59,,,,0,24,121,145,h,1,AUCR and CmaxR derived from the digitized plasma profiles,80/80/80,74.06/74.06/74.06,mg,PO,S0-T24-R6/S5-T24-R6/S10-T24-R6,h,TID,,verapamil hydrochloride,,,,,,,,
17178,Nakagami 2005,https://ascpt.onlinelibrary.wiley.com/doi/full/10.1016/j.clpt.2005.03.009,VER-OHR-DDI,9-Hydroxyrisperidone,Verapamil,PO,PO,,Plasma,1.58,,,,1.59,,,,0,24,121,145,h,1,AUCR and CmaxR derived from the digitized plasma profiles,80/80/80,74.06/74.06/74.06,mg,PO,S0-T24-R6/S5-T24-R6/S10-T24-R6,h,TID,,verapamil hydrochloride,,,,,,,,
16981,Todor 2016,https://pubmed.ncbi.nlm.nih.gov/27518170/,BUP-ATO-Control_PM,Atomoxetine,Quinidine,PO,PO,,Plasma,0.27,,,,0.53,,,,0,48,144,192,h,1,!! DDGI Ratios PM vs. NM !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,150/300,130.2/260.4,mg,PO,S0-T24-R3/S72-T24-R4,h,QD/QD,,bupropion hydrochloride,,,,,,,,
16987,Jung 2020,https://pubmed.ncbi.nlm.nih.gov/33245517/,PAR-ATO-Control_AS0,Atomoxetine,Paroxetine,PO,PO,,Plasma,0.26,,,,0.58,,,,0,24,144,168,h,1,!! DDGI Ratios AS0 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,20,,mg,PO,S0-T24-R7,h,QD,,paroxetine,,,,,,,,
16989,Jung 2020,https://pubmed.ncbi.nlm.nih.gov/33245517/,PAR-ATO-Control_AS1.25,Atomoxetine,Paroxetine,PO,PO,,Plasma,0.45,,,,0.77,,,,0,24,144,168,h,1,!! DDGI Ratios AS1.25 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,20,,mg,PO,S0-T24-R7,h,QD,,paroxetine,,,,,,,,
16997,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,CLA-CLO-Control_AS0,(E)-Clomiphene,Clarithromycin,PO,PO,,Plasma,1.74,,,,0.98,,,,0,168,96,264,h,1,!! DDGI Ratios AS0 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,500,,mg,PO,S0-T12-R9,h,BID,,clarithromycin,,,,,,,,
16999,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,CLA-OHC-Control_AS0,(E)-4-Hydroxyclomiphene,Clarithromycin,PO,PO,,Plasma,1.04,,,,0.97,,,,0,168,96,264,h,1,!! DDGI Ratios AS0 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,500,,mg,PO,S0-T12-R9,h,BID,,clarithromycin,,,,,,,,
17001,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,CLA-NDC-Control_AS0,(E)-N-Desethylclomiphene,Clarithromycin,PO,PO,,Plasma,3.11,,,,2.84,,,,0,168,96,264,h,1,!! DDGI Ratios AS0 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,500,,mg,PO,S0-T12-R9,h,BID,,clarithromycin,,,,,,,,
17003,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,CLA-HDC-Control_AS0,(E)-4-Hydroxy-N-desethylclomiphene,Clarithromycin,PO,PO,,Plasma,2.71,,,,2.30,,,,0,168,96,264,h,1,!! DDGI Ratios AS0 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,500,,mg,PO,S0-T12-R9,h,BID,,clarithromycin,,,,,,,,
17005,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,CLA-CLO-Control_AS0.5,(E)-Clomiphene,Clarithromycin,PO,PO,,Plasma,1.48,,,,1.00,,,,0,168,96,264,h,1,!! DDGI Ratios AS0.5 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,500,,mg,PO,S0-T12-R9,h,BID,,clarithromycin,,,,,,,,
17007,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,CLA-OHC-Control_AS0.5,(E)-4-Hydroxyclomiphene,Clarithromycin,PO,PO,,Plasma,1.41,,,,1.35,,,,0,168,96,264,h,1,!! DDGI Ratios AS0.5 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,500,,mg,PO,S0-T12-R9,h,BID,,clarithromycin,,,,,,,,
17009,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,CLA-NDC-Control_AS0.5,(E)-N-Desethylclomiphene,Clarithromycin,PO,PO,,Plasma,1.38,,,,0.99,,,,0,168,96,264,h,1,!! DDGI Ratios AS0.5 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,500,,mg,PO,S0-T12-R9,h,BID,,clarithromycin,,,,,,,,
17011,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,CLA-HDC-Control_AS0.5,(E)-4-Hydroxy-N-desethylclomiphene,Clarithromycin,PO,PO,,Plasma,1.60,,,,0.87,,,,0,168,96,264,h,1,!! DDGI Ratios AS0.5 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,500,,mg,PO,S0-T12-R9,h,BID,,clarithromycin,,,,,,,,
17013,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,CLA-CLO-Control_AS1,(E)-Clomiphene,Clarithromycin,PO,PO,,Plasma,1.61,,,,1.09,,,,0,168,96,264,h,1,!! DDGI Ratios AS1 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,500,,mg,PO,S0-T12-R9,h,BID,,clarithromycin,,,,,,,,
17015,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,CLA-OHC-Control_AS1,(E)-4-Hydroxyclomiphene,Clarithromycin,PO,PO,,Plasma,1.34,,,,1.61,,,,0,168,96,264,h,1,!! DDGI Ratios AS1 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,500,,mg,PO,S0-T12-R9,h,BID,,clarithromycin,,,,,,,,
17017,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,CLA-NDC-Control_AS1,(E)-N-Desethylclomiphene,Clarithromycin,PO,PO,,Plasma,1.61,,,,2.50,,,,0,168,96,264,h,1,!! DDGI Ratios AS1 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,500,,mg,PO,S0-T12-R9,h,BID,,clarithromycin,,,,,,,,
17019,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,CLA-HDC-Control_AS1,(E)-4-Hydroxy-N-desethylclomiphene,Clarithromycin,PO,PO,,Plasma,1.96,,,,1.33,,,,0,168,96,264,h,1,!! DDGI Ratios AS1 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,500,,mg,PO,S0-T12-R9,h,BID,,clarithromycin,,,,,,,,
17029,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,CLA-CLO-Control_AS3,(E)-Clomiphene,Clarithromycin,PO,PO,,Plasma,1.09,,,,1.13,,,,0,168,96,264,h,1,!! DDGI Ratios AS3 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,500,,mg,PO,S0-T12-R9,h,BID,,clarithromycin,,,,,,,,
17031,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,CLA-OHC-Control_AS3,(E)-4-Hydroxyclomiphene,Clarithromycin,PO,PO,,Plasma,1.50,,,,1.16,,,,0,168,96,264,h,1,!! DDGI Ratios AS3 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,500,,mg,PO,S0-T12-R9,h,BID,,clarithromycin,,,,,,,,
17033,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,CLA-NDC-Control_AS3,(E)-N-Desethylclomiphene,Clarithromycin,PO,PO,,Plasma,1.87,,,,1.24,,,,0,168,96,264,h,1,!! DDGI Ratios AS3 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,500,,mg,PO,S0-T12-R9,h,BID,,clarithromycin,,,,,,,,
17035,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,CLA-HDC-Control_AS3,(E)-4-Hydroxy-N-desethylclomiphene,Clarithromycin,PO,PO,,Plasma,1.89,,,,1.30,,,,0,168,96,264,h,1,!! DDGI Ratios AS3 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,500,,mg,PO,S0-T12-R9,h,BID,,clarithromycin,,,,,,,,
17037,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,PAR-CLO-Control_AS0,(E)-Clomiphene,Paroxetine,PO,PO,,Plasma,0.11,,,,0.24,,,,0,168,48,216,h,1,!! DDGI Ratios AS0 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,40,,mg,PO,S0-T24-R3,h,QD,,paroxetine,,,,,,,,
17039,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,PAR-OHC-Control_AS0,(E)-4-Hydroxyclomiphene,Paroxetine,PO,PO,,Plasma,0.66,,,,4.40,,,,0,168,48,216,h,1,!! DDGI Ratios AS0 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,40,,mg,PO,S0-T24-R3,h,QD,,paroxetine,,,,,,,,
17041,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,PAR-NDC-Control_AS0,(E)-N-Desethylclomiphene,Paroxetine,PO,PO,,Plasma,0.06,,,,0.30,,,,0,168,48,216,h,1,!! DDGI Ratios AS0 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,40,,mg,PO,S0-T24-R3,h,QD,,paroxetine,,,,,,,,
17043,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,PAR-HDC-Control_AS0,(E)-4-Hydroxy-N-desethylclomiphene,Paroxetine,PO,PO,,Plasma,0.38,,,,1.28,,,,0,168,48,216,h,1,!! DDGI Ratios AS0 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,40,,mg,PO,S0-T24-R3,h,QD,,paroxetine,,,,,,,,
17045,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,PAR-CLO-Control_AS0.5,(E)-Clomiphene,Paroxetine,PO,PO,,Plasma,0.24,,,,0.34,,,,0,168,48,216,h,1,!! DDGI Ratios AS0.5 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,40,,mg,PO,S0-T24-R3,h,QD,,paroxetine,,,,,,,,
17047,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,PAR-OHC-Control_AS0.5,(E)-4-Hydroxyclomiphene,Paroxetine,PO,PO,,Plasma,0.14,,,,0.33,,,,0,168,48,216,h,1,!! DDGI Ratios AS0.5 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,40,,mg,PO,S0-T24-R3,h,QD,,paroxetine,,,,,,,,
17049,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,PAR-NDC-Control_AS0.5,(E)-N-Desethylclomiphene,Paroxetine,PO,PO,,Plasma,0.23,,,,0.28,,,,0,168,48,216,h,1,!! DDGI Ratios AS0.5 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,40,,mg,PO,S0-T24-R3,h,QD,,paroxetine,,,,,,,,
17051,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,PAR-HDC-Control_AS0.5,(E)-4-Hydroxy-N-desethylclomiphene,Paroxetine,PO,PO,,Plasma,0.11,,,,0.30,,,,0,168,48,216,h,1,!! DDGI Ratios AS0.5 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,40,,mg,PO,S0-T24-R3,h,QD,,paroxetine,,,,,,,,
17053,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,PAR-CLO-Control_AS1,(E)-Clomiphene,Paroxetine,PO,PO,,Plasma,0.92,,,,1.04,,,,0,168,48,216,h,1,!! DDGI Ratios AS1 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,40,,mg,PO,S0-T24-R3,h,QD,,paroxetine,,,,,,,,
17055,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,PAR-OHC-Control_AS1,(E)-4-Hydroxyclomiphene,Paroxetine,PO,PO,,Plasma,0.56,,,,1.04,,,,0,168,48,216,h,1,!! DDGI Ratios AS1 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,40,,mg,PO,S0-T24-R3,h,QD,,paroxetine,,,,,,,,
17057,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,PAR-NDC-Control_AS1,(E)-N-Desethylclomiphene,Paroxetine,PO,PO,,Plasma,1.20,,,,1.98,,,,0,168,48,216,h,1,!! DDGI Ratios AS1 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,40,,mg,PO,S0-T24-R3,h,QD,,paroxetine,,,,,,,,
17059,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,PAR-HDC-Control_AS1,(E)-4-Hydroxy-N-desethylclomiphene,Paroxetine,PO,PO,,Plasma,0.72,,,,0.68,,,,0,168,48,216,h,1,!! DDGI Ratios AS1 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,40,,mg,PO,S0-T24-R3,h,QD,,paroxetine,,,,,,,,
17069,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,PAR-CLO-Control_AS3,(E)-Clomiphene,Paroxetine,PO,PO,,Plasma,1.20,,,,1.84,,,,0,168,48,216,h,1,!! DDGI Ratios AS3 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,40,,mg,PO,S0-T24-R3,h,QD,,paroxetine,,,,,,,,
17071,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,PAR-OHC-Control_AS3,(E)-4-Hydroxyclomiphene,Paroxetine,PO,PO,,Plasma,2.45,,,,2.57,,,,0,168,48,216,h,1,!! DDGI Ratios AS3 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,40,,mg,PO,S0-T24-R3,h,QD,,paroxetine,,,,,,,,
17073,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,PAR-NDC-Control_AS3,(E)-N-Desethylclomiphene,Paroxetine,PO,PO,,Plasma,1.59,,,,2.65,,,,0,168,48,216,h,1,!! DDGI Ratios AS3 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,40,,mg,PO,S0-T24-R3,h,QD,,paroxetine,,,,,,,,
17075,Mürdter 2016,https://pubmed.ncbi.nlm.nih.gov/36559098/,PAR-HDC-Control_AS3,(E)-4-Hydroxy-N-desethylclomiphene,Paroxetine,PO,PO,,Plasma,2.21,,,,2.10,,,,0,168,48,216,h,1,!! DDGI Ratios AS3 vs. AS2 !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,40,,mg,PO,S0-T24-R3,h,QD,,paroxetine,,,,,,,,
17085,Brøsen 1993,https://pubmed.ncbi.nlm.nih.gov/8513845/,PAR-DES-Control_PM,Desipramine,Paroxetine,PO,PO,,Plasma,0.19,,,,0.51,,,,0,240,240,480,h,1,!! DDGI Ratios PM vs. NM !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,20,,mg,PO,S0-T24-R20,h,QD,,paroxetine,,,,,,,,
17089,Brøsen 1993,https://pubmed.ncbi.nlm.nih.gov/8513845/,PAR-DES-Control_fastNM,Desipramine,Paroxetine,PO,PO,,Plasma,1.69,,,,1.46,,,,0,240,240,480,h,1,!! DDGI Ratios fast NM vs. NM !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,20,,mg,PO,S0-T24-R20,h,QD,,paroxetine,,,,,,,,
17097,Storelli 2018,https://pubmed.ncbi.nlm.nih.gov/28940476/,PAR-DEX-Control_IM,Dextromethorphan,Paroxetine,PO,PO,,Plasma,0.36,,,,0.42,,,,0,24,12,37,h,1,!! DDGI Ratios IM vs. NM !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,20,,mg,PO,S0-T10-R2,h,,,paroxetine,,,,,,,,
17099,Storelli 2018,https://pubmed.ncbi.nlm.nih.gov/28940476/,PAR-DXT-Control_IM,Dextrorphan,Paroxetine,PO,PO,,Plasma,0.34,,,,0.32,,,,0,24,12,37,h,1,!! DDGI Ratios IM vs. NM !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,20,,mg,PO,S0-T10-R2,h,,,paroxetine,,,,,,,,
17135,Leemann 1993,https://pubmed.ncbi.nlm.nih.gov/8405032/,QUI-MET-Control_50mg_PM,Metoprolol,Quinidine,IV,PO,,Plasma,0.48,,,,0.73,,,,0,8,12,16,h,1,!! DDGI Ratios PM vs. NM !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,50,41.44,mg,PO,0,h,SD,,quinidine sulfate,,,,,,,,
17139,Leemann 1993,https://pubmed.ncbi.nlm.nih.gov/8405032/,QUI-MET-Control_250mg_PM,Metoprolol,Quinidine,IV,PO,,Plasma,0.41,,,,0.81,,,,0,8,48,56,h,1,!! DDGI Ratios PM vs. NM !! DDGI AUCR and DDGI CmaxR derived from the digitized plasma profiles,250,207.18,mg,PO,S0-T12-R6,h,BID,,quinidine sulfate,,,,,,,,
18000,Homeida 1977,https://pubmed.ncbi.nlm.nih.gov/902453/,0.5G PO Probenecid| 40 MG IV Furosemide,Furosemide,Probenecid,IV,PO,Reversible_Inhibition,Plasma,2.83,,,,,,,,74,77,74,77,h,1,,40,,mg,IV,,h,,,,,,,,,,,
18001,Smith 1980,https://pubmed.ncbi.nlm.nih.gov/7381747/,1G PO Probenecid| 40 MG IV Furosemide,Furosemide,Probenecid,IV,PO,Reversible_Inhibition,Plasma,3.34,,,,,,,,13,18,13,18,h,1,,40,,mg,IV,,h,,,,,,,,,,,
18002,Wiebe 2020,https://pubmed.ncbi.nlm.nih.gov/32504272/,1G PO Probenecid| 1 MG PO Furosemide,Furosemide,Probenecid,PO,PO,Reversible_Inhibition,Plasma,2.85,,,,1.33,,,,13,37,13,37,h,1,,1,,mg,PO,,h,,,,,,,,,,,
18003,Wiebe 2020,https://pubmed.ncbi.nlm.nih.gov/32504272/,1G PO Probenecid| 40 MG PO Furosemide,Furosemide,Probenecid,PO,PO,Reversible_Inhibition,Plasma,3.15,,,,1.48,,,,13,37,13,37,h,1,,40,,mg,PO,,h,,,,,,,,,,,
18004,Shen 2019,https://pubmed.ncbi.nlm.nih.gov/30361237/,1G PO Probenecid| 40 MG PO Furosemide,Furosemide,Probenecid,PO,PO,Reversible_Inhibition,Plasma,3.14,,,,1.85,,,,1,14,1,25,h,1,,40,,mg,PO,,h,,,,,,,,,,,
18005,Vree 1995,https://pubmed.ncbi.nlm.nih.gov/7654491/,1G PO Probenecid| 80 MG PO Furosemide,Furosemide,Probenecid,PO,PO,Reversible_Inhibition,Plasma,2.1,,,,1.48,,,,1,6,1,12,h,1,,80,,mg,PO,,h,,,,,,,,,,,
18006,Boehringer 2018,https://pubmed.ncbi.nlm.nih.gov/32504272/,400MG PO Cimetidine | 10 MG PO Metformin,Metformin,Cimetidine,PO,PO,Reversible_Inhibition,Plasma,1.21,,,,1.00,,,,1,37,1,48,h,1,,10,7.80,mg,PO,,h,,,metformin hydrochloride,,,,,,,,
18007,Somogyi 1987,https://pubmed.ncbi.nlm.nih.gov/3593625/,400MG PO Cimetidine | 250 MG PO Metformin,Metformin,Cimetidine,PO,PO,Reversible_Inhibition,Plasma,1.54,,,,1.63,,,,96,120,96,120,h,1,,250,194.98,mg,PO,,h,,,metformin hydrochloride,,,,,,,,
18008,Boehringer 2018,https://pubmed.ncbi.nlm.nih.gov/32504272/,400MG PO Cimetidine | 500 MG PO Metformin,Metformin,Cimetidine,PO,PO,Reversible_Inhibition,Plasma,1.52,,,,1.33,,,,1,24,1,37,h,1,,500,389.95,mg,PO,,h,,,metformin hydrochloride,,,,,,,,
18009,Wang 2008,https://pubmed.ncbi.nlm.nih.gov/18551044/,400MG PO Cimetidine | 500 MG PO Metformin,Metformin,Cimetidine,PO,PO,Reversible_Inhibition,Plasma,1.61,,,,1.53,,,,146,160,146,160,h,1,,500,389.95,mg,PO,,h,,,metformin hydrochloride,,,,,,,,
17179,Kunze et al. 2018,https://pubmed.ncbi.nlm.nih.gov/29663259/,Coproporphyrin I + rifampicin 600mg SD,Coproporphyrin I,Rifampicin,,PO,Inhibition,Plasma,5.35,Approx. Avg,,,8.00,Approx. Avg,,,0,16,0,16,h,,,600,,mg,PO,0,h,SD,,,,,,,,,,
17180,Kunze et al. 2018,https://pubmed.ncbi.nlm.nih.gov/29663259/,Coproporphyrin I + rifampicin 600mg MD,Coproporphyrin I,Rifampicin,,PO,Inhibition,Plasma,2.56,Approx. Avg,,,4.78,Approx. Avg,,,96,112,96,112,h,,,600,,mg,PO,0+24+48+72+96,h,"MD, QD (5 days)",,,,,,,,,,
17182,Lai et al 2016,https://pubmed.ncbi.nlm.nih.gov/27317801/,Coproporphyrin I + rifampicin,Coproporphyrin I,Rifampicin,,PO,Inhibition,Plasma,4.03,Approx. Avg,,,6.44,Approx. Avg,,,0,24,0,24,h,,,600,,mg,PO,0,h,SD,,oral capsule,oral capsule,,240,,fasted,overnight,4,
17184,Mori et al 2020,https://pubmed.ncbi.nlm.nih.gov/31628668/,Coproporphyrin I + rifampicin 150 mg,Coproporphyrin I,Rifampicin,,PO,Inhibition,Plasma,1.54,Geom. Avg,1.40;1.68,90% CI,,,,,0,24,0,24,h,,,150,,mg,PO,0,h,SD,,oral capsule,oral capsule,,,,fasted,overnight,4,
17185,Mori et al 2020,https://pubmed.ncbi.nlm.nih.gov/31628668/,Coproporphyrin I + rifampicin 300 mg,Coproporphyrin I,Rifampicin,,PO,Inhibition,Plasma,2.33,Geom. Avg,2.12;2.55,90% CI,,,,,0,24,0,24,h,,,300,,mg,PO,0,h,SD,,oral capsule,oral capsule,,,,fasted,overnight,4,
17186,Mori et al 2020,https://pubmed.ncbi.nlm.nih.gov/31628668/,Coproporphyrin I + rifampicin 600 mg,Coproporphyrin I,Rifampicin,,PO,Inhibition,Plasma,3.67,Geom. Avg,3.35;4.03,90% CI,,,,,0,24,0,24,h,,,600,,mg,PO,0,h,SD,,oral capsule,oral capsule,,,,fasted,overnight,4,
17187,Shen et al 2018,https://pubmed.ncbi.nlm.nih.gov/29777022/,Coproporphyrin I + rifampicin,Coproporphyrin I,Rifampicin,,PO,Inhibition,Plasma,3.3,Approx. Avg,0.65,SD,5.60,Approx. Avg,1.07,SD,0,24,0,24,h,,,600,,mg,PO,0,h,SD,,,,,,,,,,
17189,Zhang et al. 2020,https://pubmed.ncbi.nlm.nih.gov/32723847/,Coproporphyrin I + probenecid,Coproporphyrin I,Probenecid,,PO,Inhibition,Plasma,1.39,Approx. Avg,0.21,SD,1.54,Approx. Avg,0.36,SD,0,24,0,24,h,,,1000,,mg,PO,0,h,SD,,,,,240,,fasted,overnight,4,
17191,Takehara et al. 2018,https://pubmed.ncbi.nlm.nih.gov/29748935/,Coproporphyrin I + rifampicin 300 mg,Coproporphyrin I,Rifampicin,,PO,Inhibition,Plasma,3,Approx. Avg,0.2,SEM,,,,,0,24,0,24,h,,,300,,mg,PO,0,h,SD,,oral capsule,oral capsule,,,,fasted,overnight,4,
17192,Takehara et al. 2018,https://pubmed.ncbi.nlm.nih.gov/29748935/,Coproporphyrin I + rifampicin 600 mg,Coproporphyrin I,Rifampicin,,PO,Inhibition,Plasma,4.6,Approx. Avg,0.2,SEM,,,,,0,24,0,24,h,,,600,,mg,PO,0,h,SD,,oral capsule,oral capsule,,,,fasted,overnight,4,
17194,Takehara et al. 2018,https://pubmed.ncbi.nlm.nih.gov/29748935/,Pitavastatin + rifampicin 300 mg,Pitavastatin,Rifampicin,PO,PO,Inhibition,Plasma,2.3,Approx. Avg,0.3,SEM,3.50,Approx. Avg,0.3,SEM,0,24,0,24,h,,,300,,mg,PO,0,h,SD,,oral capsule,oral capsule,,,,fasted,overnight,4,
17195,Takehara et al. 2018,https://pubmed.ncbi.nlm.nih.gov/29748935/,Pitavastatin + rifampicin 600 mg,Pitavastatin,Rifampicin,PO,PO,Inhibition,Plasma,2.8,Approx. Avg,0.3,SEM,3.40,Approx. Avg,0.5,SEM,0,24,0,24,h,,,600,,mg,PO,0,h,SD,,oral capsule,oral capsule,,,,fasted,overnight,4,
17197,Mori et al 2020,https://pubmed.ncbi.nlm.nih.gov/31628668/,Pitavastatin + rifampicin 150 mg,Pitavastatin,Rifampicin,PO,PO,Inhibition,Plasma,2.45,Geom. Avg,2.11;2.85,90% CI,3.32,Geom. Avg,2.67;4.13,90% CI,0,24,0,24,h,,,150,,mg,PO,0,h,SD,,oral capsule,oral capsule,,,,fasted,overnight,4,
17198,Mori et al 2020,https://pubmed.ncbi.nlm.nih.gov/31628668/,Pitavastatin + rifampicin 300 mg,Pitavastatin,Rifampicin,PO,PO,Inhibition,Plasma,3.36,Geom. Avg,2.9;3.9,90% CI,4.20,Geom. Avg,3.38;5.23,90% CI,0,24,0,24,h,,,300,,mg,PO,0,h,SD,,oral capsule,oral capsule,,,,fasted,overnight,4,
17199,Mori et al 2020,https://pubmed.ncbi.nlm.nih.gov/31628668/,Pitavastatin + rifampicin 600 mg,Pitavastatin,Rifampicin,PO,PO,Inhibition,Plasma,4.01,Geom. Avg,3.45;4.65,90% CI,3.72,Geom. Avg,2.99;4.63,90% CI,0,24,0,24,h,,,600,,mg,PO,0,h,SD,,oral capsule,oral capsule,,,,fasted,overnight,4,
